 Fretboard Notes and Frequencies

    Copyright (c)  2010-2023 by Gary J. Teixeira Jr.
    Permission is granted to copy. distribute and/or modify this document
    under the terms of the Attribution-NonCommercial 4.0 International License

    This book is distributed in the hope that it will be useful,
    but WITHOUT ANY WARRANTY; without even the implied warranty of
    MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.

  You may contact the writer of this document at: ambientmine AT protonmail DOT com

NOTE: In this book/program 440hz is A6, not A4

Banjo, Contrabass

-12 Frets

S   4              3              1

19  Bb5  233.0819  D#5  311.127   G#5  415.3047

+12 Frets

S   3              2              1

0   E3   82.40689  A4   110       D4   146.8324
1   F3   87.30706  Bb4  116.5409  D#4  155.5635
2   F#3  92.49861  B4   123.4708  E4   164.8324
3   G3   97.99886  C4   130.8128  F4   174.6141
4   G#3  103.8262  C#4  138.5913  F#4  184.9972
5   A4   110       D4   146.8324  G4   195.9977
6   Bb4  116.5409  D#4  155.5635  G#4  207.6523
7   B4   123.4708  E4   164.8324  A5   220
8   C4   130.8128  F4   174.6141  Bb5  233.0819
9   C#4  138.5913  F#4  184.9972  B5   246.9417
10  D4   146.8324  G4   195.9977  C5   261.6256
11  D#4  155.5635  G#4  207.6523  C#5  277.1826
12  E4   164.8138  A5   220       D5   293.6648
13  F4   174.6141  Bb5  233.0819  D#5  311.127
14  F#4  184.9972  B5   246.9417  E5   329.6276
15  G4   195.9977  C5   261.6256  F5   349.2282
16  G#4  207.6523  C#5  277.1826  F#5  369.9944
17  A5   220       D5   293.6648  G5   391.9954
18  Bb5  233.0819  D#5  311.127   G#5  415.3047
19  B5   246.9417  E5   329.6276  A6   440

+13 Frets

S   3              2              1

0   F3   87.30706  Bb4  116.5409  D#4  155.5635
1   F#3  92.49861  B4   123.4708  E4   164.8324
2   G3   97.99886  C4   130.8128  F4   174.6141
3   G#3  103.8262  C#4  138.5913  F#4  184.9972
4   A4   110       D4   146.8324  G4   195.9977
5   Bb4  116.5409  D#4  155.5635  G#4  207.6523
6   B4   123.4708  E4   164.8324  A5   220
7   C4   130.8128  F4   174.6141  Bb5  233.0819
8   C#4  138.5913  F#4  184.9972  B5   246.9417
9   D4   146.8324  G4   195.9977  C5   261.6256
10  D#4  155.5635  G#4  207.6523  C#5  277.1826
11  E4   164.8138  A5   220       D5   293.6648
12  F4   174.6141  Bb5  233.0819  D#5  311.127
13  F#4  184.9972  B5   246.9417  E5   329.6276
14  G4   195.9977  C5   261.6256  F5   349.2282
15  G#4  207.6523  C#5  277.1826  F#5  369.9944
16  A5   220       D5   293.6648  G5   391.9954
17  Bb5  233.0819  D#5  311.127   G#5  415.3047
18  B5   246.9417  E5   329.6276  A6   440
19  C5   261.6256  F5   349.2282  Bb6  466.1638

+14 Frets

S   3              2              1

0   F#3  92.49861  B4   123.4708  E4   164.8324
1   G3   97.99886  C4   130.8128  F4   174.6141
2   G#3  103.8262  C#4  138.5913  F#4  184.9972
3   A4   110       D4   146.8324  G4   195.9977
4   Bb4  116.5409  D#4  155.5635  G#4  207.6523
5   B4   123.4708  E4   164.8324  A5   220
6   C4   130.8128  F4   174.6141  Bb5  233.0819
7   C#4  138.5913  F#4  184.9972  B5   246.9417
8   D4   146.8324  G4   195.9977  C5   261.6256
9   D#4  155.5635  G#4  207.6523  C#5  277.1826
10  E4   164.8138  A5   220       D5   293.6648
11  F4   174.6141  Bb5  233.0819  D#5  311.127
12  F#4  184.9972  B5   246.9417  E5   329.6276
13  G4   195.9977  C5   261.6256  F5   349.2282
14  G#4  207.6523  C#5  277.1826  F#5  369.9944
15  A5   220       D5   293.6648  G5   391.9954
16  Bb5  233.0819  D#5  311.127   G#5  415.3047
17  B5   246.9417  E5   329.6276  A6   440
18  C5   261.6256  F5   349.2282  Bb6  466.1638
19  C#5  277.1826  F#5  369.9944  B6   493.8833

+15 Frets

S   3              2              1

0   G3   97.99886  C4   130.8128  F4   174.6141
1   G#3  103.8262  C#4  138.5913  F#4  184.9972
2   A4   110       D4   146.8324  G4   195.9977
3   Bb4  116.5409  D#4  155.5635  G#4  207.6523
4   B4   123.4708  E4   164.8324  A5   220
5   C4   130.8128  F4   174.6141  Bb5  233.0819
6   C#4  138.5913  F#4  184.9972  B5   246.9417
7   D4   146.8324  G4   195.9977  C5   261.6256
8   D#4  155.5635  G#4  207.6523  C#5  277.1826
9   E4   164.8138  A5   220       D5   293.6648
10  F4   174.6141  Bb5  233.0819  D#5  311.127
11  F#4  184.9972  B5   246.9417  E5   329.6276
12  G4   195.9977  C5   261.6256  F5   349.2282
13  G#4  207.6523  C#5  277.1826  F#5  369.9944
14  A5   220       D5   293.6648  G5   391.9954
15  Bb5  233.0819  D#5  311.127   G#5  415.3047
16  B5   246.9417  E5   329.6276  A6   440
17  C5   261.6256  F5   349.2282  Bb6  466.1638
18  C#5  277.1826  F#5  369.9944  B6   493.8833
19  D5   293.6648  G5   391.9954  C6   523.2511

+16 Frets

S   3              2              1

0   G#3  103.8262  C#4  138.5913  F#4  184.9972
1   A4   110       D4   146.8324  G4   195.9977
2   Bb4  116.5409  D#4  155.5635  G#4  207.6523
3   B4   123.4708  E4   164.8324  A5   220
4   C4   130.8128  F4   174.6141  Bb5  233.0819
5   C#4  138.5913  F#4  184.9972  B5   246.9417
6   D4   146.8324  G4   195.9977  C5   261.6256
7   D#4  155.5635  G#4  207.6523  C#5  277.1826
8   E4   164.8138  A5   220       D5   293.6648
9   F4   174.6141  Bb5  233.0819  D#5  311.127
10  F#4  184.9972  B5   246.9417  E5   329.6276
11  G4   195.9977  C5   261.6256  F5   349.2282
12  G#4  207.6523  C#5  277.1826  F#5  369.9944
13  A5   220       D5   293.6648  G5   391.9954
14  Bb5  233.0819  D#5  311.127   G#5  415.3047
15  B5   246.9417  E5   329.6276  A6   440
16  C5   261.6256  F5   349.2282  Bb6  466.1638
17  C#5  277.1826  F#5  369.9944  B6   493.8833
18  D5   293.6648  G5   391.9954  C6   523.2511
19  D#5  311.127   G#5  415.3047  C#6  554.3653

+17 Frets

S   3              2              1

0   A4   110       D4   146.8324  G4   195.9977
1   Bb4  116.5409  D#4  155.5635  G#4  207.6523
2   B4   123.4708  E4   164.8324  A5   220
3   C4   130.8128  F4   174.6141  Bb5  233.0819
4   C#4  138.5913  F#4  184.9972  B5   246.9417
5   D4   146.8324  G4   195.9977  C5   261.6256
6   D#4  155.5635  G#4  207.6523  C#5  277.1826
7   E4   164.8138  A5   220       D5   293.6648
8   F4   174.6141  Bb5  233.0819  D#5  311.127
9   F#4  184.9972  B5   246.9417  E5   329.6276
10  G4   195.9977  C5   261.6256  F5   349.2282
11  G#4  207.6523  C#5  277.1826  F#5  369.9944
12  A5   220       D5   293.6648  G5   391.9954
13  Bb5  233.0819  D#5  311.127   G#5  415.3047
14  B5   246.9417  E5   329.6276  A6   440
15  C5   261.6256  F5   349.2282  Bb6  466.1638
16  C#5  277.1826  F#5  369.9944  B6   493.8833
17  D5   293.6648  G5   391.9954  C6   523.2511
18  D#5  311.127   G#5  415.3047  C#6  554.3653
19  E5   329.6276  A6   440       D6   587.3295

+18 Frets

S   3              2              1

0   Bb4  116.5409  D#4  155.5635  G#4  207.6523
1   B4   123.4708  E4   164.8324  A5   220
2   C4   130.8128  F4   174.6141  Bb5  233.0819
3   C#4  138.5913  F#4  184.9972  B5   246.9417
4   D4   146.8324  G4   195.9977  C5   261.6256
5   D#4  155.5635  G#4  207.6523  C#5  277.1826
6   E4   164.8138  A5   220       D5   293.6648
7   F4   174.6141  Bb5  233.0819  D#5  311.127
8   F#4  184.9972  B5   246.9417  E5   329.6276
9   G4   195.9977  C5   261.6256  F5   349.2282
10  G#4  207.6523  C#5  277.1826  F#5  369.9944
11  A5   220       D5   293.6648  G5   391.9954
12  Bb5  233.0819  D#5  311.127   G#5  415.3047
13  B5   246.9417  E5   329.6276  A6   440
14  C5   261.6256  F5   349.2282  Bb6  466.1638
15  C#5  277.1826  F#5  369.9944  B6   493.8833
16  D5   293.6648  G5   391.9954  C6   523.2511
17  D#5  311.127   G#5  415.3047  C#6  554.3653
18  E5   329.6276  A6   440       D6   587.3295
19  F5   349.2282  Bb6  466.1638  D#6  622.254

+19 Frets

S   3              2              1

0   B4   123.4708  E4   164.8324  A5   220
1   C4   130.8128  F4   174.6141  Bb5  233.0819
2   C#4  138.5913  F#4  184.9972  B5   246.9417
3   D4   146.8324  G4   195.9977  C5   261.6256
4   D#4  155.5635  G#4  207.6523  C#5  277.1826
5   E4   164.8138  A5   220       D5   293.6648
6   F4   174.6141  Bb5  233.0819  D#5  311.127
7   F#4  184.9972  B5   246.9417  E5   329.6276
8   G4   195.9977  C5   261.6256  F5   349.2282
9   G#4  207.6523  C#5  277.1826  F#5  369.9944
10  A5   220       D5   293.6648  G5   391.9954
11  Bb5  233.0819  D#5  311.127   G#5  415.3047
12  B5   246.9417  E5   329.6276  A6   440
13  C5   261.6256  F5   349.2282  Bb6  466.1638
14  C#5  277.1826  F#5  369.9944  B6   493.8833
15  D5   293.6648  G5   391.9954  C6   523.2511
16  D#5  311.127   G#5  415.3047  C#6  554.3653
17  E5   329.6276  A6   440       D6   587.3295
18  F5   349.2282  Bb6  466.1638  D#6  622.254
19  F#5  369.9944  B6   493.8833  E6   659.2551

+20 Frets

S   3              2              1

0   C4   130.8128  F4   174.6141  Bb5  233.0819
1   C#4  138.5913  F#4  184.9972  B5   246.9417
2   D4   146.8324  G4   195.9977  C5   261.6256
3   D#4  155.5635  G#4  207.6523  C#5  277.1826
4   E4   164.8138  A5   220       D5   293.6648
5   F4   174.6141  Bb5  233.0819  D#5  311.127
6   F#4  184.9972  B5   246.9417  E5   329.6276
7   G4   195.9977  C5   261.6256  F5   349.2282
8   G#4  207.6523  C#5  277.1826  F#5  369.9944
9   A5   220       D5   293.6648  G5   391.9954
10  Bb5  233.0819  D#5  311.127   G#5  415.3047
11  B5   246.9417  E5   329.6276  A6   440
12  C5   261.6256  F5   349.2282  Bb6  466.1638
13  C#5  277.1826  F#5  369.9944  B6   493.8833
14  D5   293.6648  G5   391.9954  C6   523.2511
15  D#5  311.127   G#5  415.3047  C#6  554.3653
16  E5   329.6276  A6   440       D6   587.3295
17  F5   349.2282  Bb6  466.1638  D#6  622.254
18  F#5  369.9944  B6   493.8833  E6   659.2551
19  G5   391.9954  C6   523.2511  F6   698.4565

+21 Frets

S   3              2              1

0   C#4  138.5913  F#4  184.9972  B5   246.9417
1   D4   146.8324  G4   195.9977  C5   261.6256
2   D#4  155.5635  G#4  207.6523  C#5  277.1826
3   E4   164.8138  A5   220       D5   293.6648
4   F4   174.6141  Bb5  233.0819  D#5  311.127
5   F#4  184.9972  B5   246.9417  E5   329.6276
6   G4   195.9977  C5   261.6256  F5   349.2282
7   G#4  207.6523  C#5  277.1826  F#5  369.9944
8   A5   220       D5   293.6648  G5   391.9954
9   Bb5  233.0819  D#5  311.127   G#5  415.3047
10  B5   246.9417  E5   329.6276  A6   440
11  C5   261.6256  F5   349.2282  Bb6  466.1638
12  C#5  277.1826  F#5  369.9944  B6   493.8833
13  D5   293.6648  G5   391.9954  C6   523.2511
14  D#5  311.127   G#5  415.3047  C#6  554.3653
15  E5   329.6276  A6   440       D6   587.3295
16  F5   349.2282  Bb6  466.1638  D#6  622.254
17  F#5  369.9944  B6   493.8833  E6   659.2551
18  G5   391.9954  C6   523.2511  F6   698.4565
19  G#5  415.3047  C#6  554.3653  F#6  739.9888

+22 Frets

S   3              2              1

0   D4   146.8324  G4   195.9977  C5   261.6256
1   D#4  155.5635  G#4  207.6523  C#5  277.1826
2   E4   164.8138  A5   220       D5   293.6648
3   F4   174.6141  Bb5  233.0819  D#5  311.127
4   F#4  184.9972  B5   246.9417  E5   329.6276
5   G4   195.9977  C5   261.6256  F5   349.2282
6   G#4  207.6523  C#5  277.1826  F#5  369.9944
7   A5   220       D5   293.6648  G5   391.9954
8   Bb5  233.0819  D#5  311.127   G#5  415.3047
9   B5   246.9417  E5   329.6276  A6   440
10  C5   261.6256  F5   349.2282  Bb6  466.1638
11  C#5  277.1826  F#5  369.9944  B6   493.8833
12  D5   293.6648  G5   391.9954  C6   523.2511
13  D#5  311.127   G#5  415.3047  C#6  554.3653
14  E5   329.6276  A6   440       D6   587.3295
15  F5   349.2282  Bb6  466.1638  D#6  622.254
16  F#5  369.9944  B6   493.8833  E6   659.2551
17  G5   391.9954  C6   523.2511  F6   698.4565
18  G#5  415.3047  C#6  554.3653  F#6  739.9888
19  A6   440       D6   587.3295  G6   783.9909

+23 Frets

S   3              2              1

0   D#4  155.5635  G#4  207.6523  C#5  277.1826
1   E4   164.8138  A5   220       D5   293.6648
2   F4   174.6141  Bb5  233.0819  D#5  311.127
3   F#4  184.9972  B5   246.9417  E5   329.6276
4   G4   195.9977  C5   261.6256  F5   349.2282
5   G#4  207.6523  C#5  277.1826  F#5  369.9944
6   A5   220       D5   293.6648  G5   391.9954
7   Bb5  233.0819  D#5  311.127   G#5  415.3047
8   B5   246.9417  E5   329.6276  A6   440
9   C5   261.6256  F5   349.2282  Bb6  466.1638
10  C#5  277.1826  F#5  369.9944  B6   493.8833
11  D5   293.6648  G5   391.9954  C6   523.2511
12  D#5  311.127   G#5  415.3047  C#6  554.3653
13  E5   329.6276  A6   440       D6   587.3295
14  F5   349.2282  Bb6  466.1638  D#6  622.254
15  F#5  369.9944  B6   493.8833  E6   659.2551
16  G5   391.9954  C6   523.2511  F6   698.4565
17  G#5  415.3047  C#6  554.3653  F#6  739.9888
18  A6   440       D6   587.3295  G6   783.9909
19  Bb6  466.1638  D#6  622.254   G#6  830.6094

+24 Frets

S   3              2              1

0   E4   164.8138  A5   220       D5   293.6648
1   F4   174.6141  Bb5  233.0819  D#5  311.127
2   F#4  184.9972  B5   246.9417  E5   329.6276
3   G4   195.9977  C5   261.6256  F5   349.2282
4   G#4  207.6523  C#5  277.1826  F#5  369.9944
5   A5   220       D5   293.6648  G5   391.9954
6   Bb5  233.0819  D#5  311.127   G#5  415.3047
7   B5   246.9417  E5   329.6276  A6   440
8   C5   261.6256  F5   349.2282  Bb6  466.1638
9   C#5  277.1826  F#5  369.9944  B6   493.8833
10  D5   293.6648  G5   391.9954  C6   523.2511
11  D#5  311.127   G#5  415.3047  C#6  554.3653
12  E5   329.6276  A6   440       D6   587.3295
13  F5   349.2282  Bb6  466.1638  D#6  622.254
14  F#5  369.9944  B6   493.8833  E6   659.2551
15  G5   391.9954  C6   523.2511  F6   698.4565
16  G#5  415.3047  C#6  554.3653  F#6  739.9888
17  A6   440       D6   587.3295  G6   783.9909
18  Bb6  466.1638  D#6  622.254   G#6  830.6094
19  B6   493.8833  E6   659.2551  A7   880

+25 Frets

S   3              2              1

0   F4   174.6141  Bb5  233.0819  D#5  311.127
1   F#4  184.9972  B5   246.9417  E5   329.6276
2   G4   195.9977  C5   261.6256  F5   349.2282
3   G#4  207.6523  C#5  277.1826  F#5  369.9944
4   A5   220       D5   293.6648  G5   391.9954
5   Bb5  233.0819  D#5  311.127   G#5  415.3047
6   B5   246.9417  E5   329.6276  A6   440
7   C5   261.6256  F5   349.2282  Bb6  466.1638
8   C#5  277.1826  F#5  369.9944  B6   493.8833
9   D5   293.6648  G5   391.9954  C6   523.2511
10  D#5  311.127   G#5  415.3047  C#6  554.3653
11  E5   329.6276  A6   440       D6   587.3295
12  F5   349.2282  Bb6  466.1638  D#6  622.254
13  F#5  369.9944  B6   493.8833  E6   659.2551
14  G5   391.9954  C6   523.2511  F6   698.4565
15  G#5  415.3047  C#6  554.3653  F#6  739.9888
16  A6   440       D6   587.3295  G6   783.9909
17  Bb6  466.1638  D#6  622.254   G#6  830.6094
18  B6   493.8833  E6   659.2551  A7   880
19  C6   523.2511  F6   698.4565  Bb7  932.3275

+26 Frets

S   3              2              1

0   F#4  184.9972  B5   246.9417  E5   329.6276
1   G4   195.9977  C5   261.6256  F5   349.2282
2   G#4  207.6523  C#5  277.1826  F#5  369.9944
3   A5   220       D5   293.6648  G5   391.9954
4   Bb5  233.0819  D#5  311.127   G#5  415.3047
5   B5   246.9417  E5   329.6276  A6   440
6   C5   261.6256  F5   349.2282  Bb6  466.1638
7   C#5  277.1826  F#5  369.9944  B6   493.8833
8   D5   293.6648  G5   391.9954  C6   523.2511
9   D#5  311.127   G#5  415.3047  C#6  554.3653
10  E5   329.6276  A6   440       D6   587.3295
11  F5   349.2282  Bb6  466.1638  D#6  622.254
12  F#5  369.9944  B6   493.8833  E6   659.2551
13  G5   391.9954  C6   523.2511  F6   698.4565
14  G#5  415.3047  C#6  554.3653  F#6  739.9888
15  A6   440       D6   587.3295  G6   783.9909
16  Bb6  466.1638  D#6  622.254   G#6  830.6094
17  B6   493.8833  E6   659.2551  A7   880
18  C6   523.2511  F6   698.4565  Bb7  932.3275
19  C#6  554.3653  F#6  739.9888  B7   987.7666

+27 Frets

S   3              2              1

0   G4   195.9977  C5   261.6256  F5   349.2282
1   G#4  207.6523  C#5  277.1826  F#5  369.9944
2   A5   220       D5   293.6648  G5   391.9954
3   Bb5  233.0819  D#5  311.127   G#5  415.3047
4   B5   246.9417  E5   329.6276  A6   440
5   C5   261.6256  F5   349.2282  Bb6  466.1638
6   C#5  277.1826  F#5  369.9944  B6   493.8833
7   D5   293.6648  G5   391.9954  C6   523.2511
8   D#5  311.127   G#5  415.3047  C#6  554.3653
9   E5   329.6276  A6   440       D6   587.3295
10  F5   349.2282  Bb6  466.1638  D#6  622.254
11  F#5  369.9944  B6   493.8833  E6   659.2551
12  G5   391.9954  C6   523.2511  F6   698.4565
13  G#5  415.3047  C#6  554.3653  F#6  739.9888
14  A6   440       D6   587.3295  G6   783.9909
15  Bb6  466.1638  D#6  622.254   G#6  830.6094
16  B6   493.8833  E6   659.2551  A7   880
17  C6   523.2511  F6   698.4565  Bb7  932.3275
18  C#6  554.3653  F#6  739.9888  B7   987.7666
19  D6   587.3295  G6   783.9909  C7   1046.502

+28 Frets

S   3              2              1

0   G#4  207.6523  C#5  277.1826  F#5  369.9944
1   A5   220       D5   293.6648  G5   391.9954
2   Bb5  233.0819  D#5  311.127   G#5  415.3047
3   B5   246.9417  E5   329.6276  A6   440
4   C5   261.6256  F5   349.2282  Bb6  466.1638
5   C#5  277.1826  F#5  369.9944  B6   493.8833
6   D5   293.6648  G5   391.9954  C6   523.2511
7   D#5  311.127   G#5  415.3047  C#6  554.3653
8   E5   329.6276  A6   440       D6   587.3295
9   F5   349.2282  Bb6  466.1638  D#6  622.254
10  F#5  369.9944  B6   493.8833  E6   659.2551
11  G5   391.9954  C6   523.2511  F6   698.4565
12  G#5  415.3047  C#6  554.3653  F#6  739.9888
13  A6   440       D6   587.3295  G6   783.9909
14  Bb6  466.1638  D#6  622.254   G#6  830.6094
15  B6   493.8833  E6   659.2551  A7   880
16  C6   523.2511  F6   698.4565  Bb7  932.3275
17  C#6  554.3653  F#6  739.9888  B7   987.7666
18  D6   587.3295  G6   783.9909  C7   1046.502
19  D#6  622.254   G#6  830.6094  C#7  1108.731

+29 Frets

S   3              2              1

0   A5   220       D5   293.6648  G5   391.9954
1   Bb5  233.0819  D#5  311.127   G#5  415.3047
2   B5   246.9417  E5   329.6276  A6   440
3   C5   261.6256  F5   349.2282  Bb6  466.1638
4   C#5  277.1826  F#5  369.9944  B6   493.8833
5   D5   293.6648  G5   391.9954  C6   523.2511
6   D#5  311.127   G#5  415.3047  C#6  554.3653
7   E5   329.6276  A6   440       D6   587.3295
8   F5   349.2282  Bb6  466.1638  D#6  622.254
9   F#5  369.9944  B6   493.8833  E6   659.2551
10  G5   391.9954  C6   523.2511  F6   698.4565
11  G#5  415.3047  C#6  554.3653  F#6  739.9888
12  A6   440       D6   587.3295  G6   783.9909
13  Bb6  466.1638  D#6  622.254   G#6  830.6094
14  B6   493.8833  E6   659.2551  A7   880
15  C6   523.2511  F6   698.4565  Bb7  932.3275
16  C#6  554.3653  F#6  739.9888  B7   987.7666
17  D6   587.3295  G6   783.9909  C7   1046.502
18  D#6  622.254   G#6  830.6094  C#7  1108.731
19  E6   659.2551  A7   880       D7   1174.659

+30 Frets

S   3              2              1

0   Bb5  233.0819  D#5  311.127   G#5  415.3047
1   B5   246.9417  E5   329.6276  A6   440
2   C5   261.6256  F5   349.2282  Bb6  466.1638
3   C#5  277.1826  F#5  369.9944  B6   493.8833
4   D5   293.6648  G5   391.9954  C6   523.2511
5   D#5  311.127   G#5  415.3047  C#6  554.3653
6   E5   329.6276  A6   440       D6   587.3295
7   F5   349.2282  Bb6  466.1638  D#6  622.254
8   F#5  369.9944  B6   493.8833  E6   659.2551
9   G5   391.9954  C6   523.2511  F6   698.4565
10  G#5  415.3047  C#6  554.3653  F#6  739.9888
11  A6   440       D6   587.3295  G6   783.9909
12  Bb6  466.1638  D#6  622.254   G#6  830.6094
13  B6   493.8833  E6   659.2551  A7   880
14  C6   523.2511  F6   698.4565  Bb7  932.3275
15  C#6  554.3653  F#6  739.9888  B7   987.7666
16  D6   587.3295  G6   783.9909  C7   1046.502
17  D#6  622.254   G#6  830.6094  C#7  1108.731
18  E6   659.2551  A7   880       D7   1174.659
19  F6   698.4565  Bb7  932.3275  D#7  1244.508

+31 Frets

S   3              2              1

0   B5   246.9417  E5   329.6276  A6   440
1   C5   261.6256  F5   349.2282  Bb6  466.1638
2   C#5  277.1826  F#5  369.9944  B6   493.8833
3   D5   293.6648  G5   391.9954  C6   523.2511
4   D#5  311.127   G#5  415.3047  C#6  554.3653
5   E5   329.6276  A6   440       D6   587.3295
6   F5   349.2282  Bb6  466.1638  D#6  622.254
7   F#5  369.9944  B6   493.8833  E6   659.2551
8   G5   391.9954  C6   523.2511  F6   698.4565
9   G#5  415.3047  C#6  554.3653  F#6  739.9888
10  A6   440       D6   587.3295  G6   783.9909
11  Bb6  466.1638  D#6  622.254   G#6  830.6094
12  B6   493.8833  E6   659.2551  A7   880
13  C6   523.2511  F6   698.4565  Bb7  932.3275
14  C#6  554.3653  F#6  739.9888  B7   987.7666
15  D6   587.3295  G6   783.9909  C7   1046.502
16  D#6  622.254   G#6  830.6094  C#7  1108.731
17  E6   659.2551  A7   880       D7   1174.659
18  F6   698.4565  Bb7  932.3275  D#7  1244.508
19  F#6  739.9888  B7   987.7666  E7   1318.51

+32 Frets

S   3              2              1

0   C5   261.6256  F5   349.2282  Bb6  466.1638
1   C#5  277.1826  F#5  369.9944  B6   493.8833
2   D5   293.6648  G5   391.9954  C6   523.2511
3   D#5  311.127   G#5  415.3047  C#6  554.3653
4   E5   329.6276  A6   440       D6   587.3295
5   F5   349.2282  Bb6  466.1638  D#6  622.254
6   F#5  369.9944  B6   493.8833  E6   659.2551
7   G5   391.9954  C6   523.2511  F6   698.4565
8   G#5  415.3047  C#6  554.3653  F#6  739.9888
9   A6   440       D6   587.3295  G6   783.9909
10  Bb6  466.1638  D#6  622.254   G#6  830.6094
11  B6   493.8833  E6   659.2551  A7   880
12  C6   523.2511  F6   698.4565  Bb7  932.3275
13  C#6  554.3653  F#6  739.9888  B7   987.7666
14  D6   587.3295  G6   783.9909  C7   1046.502
15  D#6  622.254   G#6  830.6094  C#7  1108.731
16  E6   659.2551  A7   880       D7   1174.659
17  F6   698.4565  Bb7  932.3275  D#7  1244.508
18  F#6  739.9888  B7   987.7666  E7   1318.51
19  G6   783.9909  C7   1046.502  F7   1396.913

+33 Frets

S   3              2              1

0   C#5  277.1826  F#5  369.9944  B6   493.8833
1   D5   293.6648  G5   391.9954  C6   523.2511
2   D#5  311.127   G#5  415.3047  C#6  554.3653
3   E5   329.6276  A6   440       D6   587.3295
4   F5   349.2282  Bb6  466.1638  D#6  622.254
5   F#5  369.9944  B6   493.8833  E6   659.2551
6   G5   391.9954  C6   523.2511  F6   698.4565
7   G#5  415.3047  C#6  554.3653  F#6  739.9888
8   A6   440       D6   587.3295  G6   783.9909
9   Bb6  466.1638  D#6  622.254   G#6  830.6094
10  B6   493.8833  E6   659.2551  A7   880
11  C6   523.2511  F6   698.4565  Bb7  932.3275
12  C#6  554.3653  F#6  739.9888  B7   987.7666
13  D6   587.3295  G6   783.9909  C7   1046.502
14  D#6  622.254   G#6  830.6094  C#7  1108.731
15  E6   659.2551  A7   880       D7   1174.659
16  F6   698.4565  Bb7  932.3275  D#7  1244.508
17  F#6  739.9888  B7   987.7666  E7   1318.51
18  G6   783.9909  C7   1046.502  F7   1396.913
19  G#6  830.6094  C#7  1108.731  F#7  1479.978

+34 Frets

S   3              2              1

0   D5   293.6648  G5   391.9954  C6   523.2511
1   D#5  311.127   G#5  415.3047  C#6  554.3653
2   E5   329.6276  A6   440       D6   587.3295
3   F5   349.2282  Bb6  466.1638  D#6  622.254
4   F#5  369.9944  B6   493.8833  E6   659.2551
5   G5   391.9954  C6   523.2511  F6   698.4565
6   G#5  415.3047  C#6  554.3653  F#6  739.9888
7   A6   440       D6   587.3295  G6   783.9909
8   Bb6  466.1638  D#6  622.254   G#6  830.6094
9   B6   493.8833  E6   659.2551  A7   880
10  C6   523.2511  F6   698.4565  Bb7  932.3275
11  C#6  554.3653  F#6  739.9888  B7   987.7666
12  D6   587.3295  G6   783.9909  C7   1046.502
13  D#6  622.254   G#6  830.6094  C#7  1108.731
14  E6   659.2551  A7   880       D7   1174.659
15  F6   698.4565  Bb7  932.3275  D#7  1244.508
16  F#6  739.9888  B7   987.7666  E7   1318.51
17  G6   783.9909  C7   1046.502  F7   1396.913
18  G#6  830.6094  C#7  1108.731  F#7  1479.978
19  A6   880       D7   1174.659  G7   1567.982

+35 Frets

S   3              2              1

0   D#5  311.127   G#5  415.3047  C#6  554.3653
1   E5   329.6276  A6   440       D6   587.3295
2   F5   349.2282  Bb6  466.1638  D#6  622.254
3   F#5  369.9944  B6   493.8833  E6   659.2551
4   G5   391.9954  C6   523.2511  F6   698.4565
5   G#5  415.3047  C#6  554.3653  F#6  739.9888
6   A6   440       D6   587.3295  G6   783.9909
7   Bb6  466.1638  D#6  622.254   G#6  830.6094
8   B6   493.8833  E6   659.2551  A7   880
9   C6   523.2511  F6   698.4565  Bb7  932.3275
10  C#6  554.3653  F#6  739.9888  B7   987.7666
11  D6   587.3295  G6   783.9909  C7   1046.502
12  D#6  622.254   G#6  830.6094  C#7  1108.731
13  E6   659.2551  A7   880       D7   1174.659
14  F6   698.4565  Bb7  932.3275  D#7  1244.508
15  F#6  739.9888  B7   987.7666  E7   1318.51
16  G6   783.9909  C7   1046.502  F7   1396.913
17  G#6  830.6094  C#7  1108.731  F#7  1479.978
18  A6   880       D7   1174.659  G7   1567.982
19  Bb6  932.3275  D#7  1244.508  G#7  1661.219

+36 Frets

S   3              2              1

0   E5   329.6276  A6   440       D6   587.3295
1   F5   349.2282  Bb6  466.1638  D#6  622.254
2   F#5  369.9944  B6   493.8833  E6   659.2551
3   G5   391.9954  C6   523.2511  F6   698.4565
4   G#5  415.3047  C#6  554.3653  F#6  739.9888
5   A6   440       D6   587.3295  G6   783.9909
6   Bb6  466.1638  D#6  622.254   G#6  830.6094
7   B6   493.8833  E6   659.2551  A7   880
8   C6   523.2511  F6   698.4565  Bb7  932.3275
9   C#6  554.3653  F#6  739.9888  B7   987.7666
10  D6   587.3295  G6   783.9909  C7   1046.502
11  D#6  622.254   G#6  830.6094  C#7  1108.731
12  E6   659.2551  A7   880       D7   1174.659
13  F6   698.4565  Bb7  932.3275  D#7  1244.508
14  F#6  739.9888  B7   987.7666  E7   1318.51
15  G6   783.9909  C7   1046.502  F7   1396.913
16  G#6  830.6094  C#7  1108.731  F#7  1479.978
17  A6   880       D7   1174.659  G7   1567.982
18  Bb6  932.3275  D#7  1244.508  G#7  1661.219
